institution_id,total_students,ug_students,pg_students,total_faculty,required_faculty,faculty_phd_count,total_labs,total_classrooms,computer_count,library_books,total_area_sqft,hostel_capacity,annual_budget,naac_grade,iso_certified,nba_programs,faculty_ratio,phd_percentage,area_per_student,computer_student_ratio,faculty_shortage_amt,risk_score,risk_level,approved,approval_probability
168,1922,1608,314,133,129,25,13,38,473,2000,27557,768,10.74768549,B,0,3,14.45112782,0.187969925,14.33766909,4.063424947,0,52,Medium,0,40.94929498
169,1097,818,279,84,74,15,23,21,211,12706,24609,438,67.84312811,B,0,2,13.05952381,0.178571429,22.43299909,5.199052133,0,20,Low,1,82.67389273
170,866,626,240,68,58,14,30,14,213,12751,8685,173,52.59794424,B++,1,1,12.73529412,0.205882353,10.02886836,4.0657277,0,41,Medium,1,56.45805314
171,1205,907,298,104,81,39,31,22,219,8680,29876,482,57.23223553,B+,1,3,11.58653846,0.375,24.793361,5.502283105,0,14,Low,1,86.42843581
172,967,742,225,68,65,14,18,20,173,15305,19708,0,63.2366977,B+,0,3,14.22058824,0.205882353,20.38055843,5.589595376,0,18,Low,1,85.17690679
173,2121,1794,327,178,142,59,9,46,675,21566,49021,848,38.84705848,A+,0,2,11.91573034,0.331460674,23.11221122,3.142222222,0,16,Low,1,81.71349172
174,1761,1256,505,119,118,59,38,31,777,10146,27896,352,43.50261577,,1,1,14.79831933,0.495798319,15.84099943,2.266409266,0,10,Low,1,86.24597347
175,1715,1450,265,158,115,47,17,41,299,21489,26654,343,21.32505497,B+,1,0,10.85443038,0.297468354,15.54169096,5.735785953,0,21,Low,1,82.34170244
176,1139,971,168,77,76,29,33,18,279,18278,24749,683,58.49269011,A,1,2,14.79220779,0.376623377,21.72870939,4.082437276,0,7,Low,1,96.19634769
177,480,377,103,36,32,13,19,9,98,18297,10259,288,20.16906354,A,1,1,13.33333333,0.361111111,21.37291667,4.897959184,0,10,Low,1,94.51138587
178,983,849,134,90,66,37,29,20,321,16374,21570,0,44.65433143,B,1,3,10.92222222,0.411111111,21.94303154,3.062305296,0,11,Low,1,92.07012824
179,2275,1802,473,179,152,37,14,42,621,21530,30163,1365,23.25475124,B++,1,4,12.70949721,0.206703911,13.25846154,3.663446055,0,41,Medium,1,60.58077979
180,2222,1585,637,91,149,17,31,44,425,6866,55513,1333,71.87831489,B,1,0,24.41758242,0.186813187,24.98334833,5.228235294,58,52,Medium,0,46.81881934
181,1324,930,394,65,89,13,37,32,361,23906,23401,0,49.02023799,B++,0,3,20.36923077,0.2,17.6744713,3.667590028,24,49,Medium,0,44.00346913
182,2130,1581,549,67,142,36,33,35,438,10261,52646,852,67.46239264,A,0,0,31.79104478,0.537313433,24.71643192,4.863013699,75,38,Medium,1,63.01027308
183,2387,1696,691,166,160,29,33,38,653,15432,43730,1432,57.88543592,B++,1,2,14.37951807,0.174698795,18.32006703,3.655436447,0,21,Low,1,85.6543359
184,2561,2203,358,192,171,102,19,46,979,2000,46197,1536,10.89183732,B+,1,2,13.33854167,0.53125,18.03865677,2.615934627,0,9,Low,1,91.82159166
185,1704,1402,302,136,114,52,28,24,486,6377,29860,681,26.48896617,B,0,0,12.52941176,0.382352941,17.52347418,3.50617284,0,21,Low,1,83.10172006
186,1769,1538,231,131,118,22,39,42,335,13353,26586,353,36.21635441,A+,1,0,13.50381679,0.167938931,15.02882985,5.280597015,0,17,Low,1,89.15992236
187,300,269,31,22,20,5,17,4,87,5256,3092,0,9.692363166,A,0,1,13.63636364,0.227272727,10.30666667,3.448275862,0,50,Medium,0,45.75785683
188,2315,1992,323,85,155,17,10,41,514,14236,43314,0,38.13098687,,1,2,27.23529412,0.2,18.71015119,4.503891051,70,49,Medium,0,48.30006182
189,817,661,156,56,55,25,23,20,210,6687,19694,0,41.94268031,B++,0,2,14.58928571,0.446428571,24.10526316,3.89047619,0,19,Low,1,71.17853739
190,1357,1003,354,98,91,51,25,23,342,5133,17142,542,74.92420687,B+,1,0,13.84693878,0.520408163,12.63227708,3.967836257,0,39,Medium,1,59.91622492
191,2006,1746,260,47,134,24,24,35,575,12964,38229,401,33.09111825,B,1,0,42.68085106,0.510638298,19.05732802,3.488695652,87,38,Medium,1,62.97053815
192,1321,1102,219,98,89,23,13,19,432,19278,17533,0,22.40418048,A,1,1,13.47959184,0.234693878,13.27252082,3.05787037,0,43,Medium,1,57.71046123
193,2317,2050,267,171,155,26,26,37,459,25921,50018,926,49.76830179,,0,2,13.5497076,0.152046784,21.5873975,5.047930283,0,33,Medium,1,56.3471676
194,2491,1997,494,175,167,61,24,60,663,12700,26787,996,61.53005528,A,1,3,14.23428571,0.348571429,10.75351265,3.757164404,0,30,Medium,1,71.12424408
195,2236,1838,398,220,150,51,34,34,391,21913,41023,447,9.962389163,A++,0,2,10.16363636,0.231818182,18.34660107,5.718670077,0,22,Low,1,77.67905911
196,1882,1668,214,133,126,34,16,31,349,7886,36081,752,30.48276817,B++,1,2,14.15037594,0.255639098,19.17162593,5.392550143,0,30,Medium,1,66.67887909
197,2593,1888,705,209,173,38,39,46,450,11364,64502,518,74.64729216,A++,1,1,12.40669856,0.181818182,24.87543386,5.762222222,0,20,Low,1,65.04432015
198,1631,1357,274,64,109,28,36,28,309,7408,34753,326,69.20993743,A,0,1,25.484375,0.4375,21.30778663,5.278317152,45,51,Medium,0,48.27765792
199,947,801,146,65,64,32,22,20,383,19931,21153,0,41.96146884,A,1,1,14.56923077,0.492307692,22.33685322,2.472584856,0,0,Low,1,94.95667999
200,1550,1312,238,121,104,50,24,23,334,13266,37158,0,75.69943827,A+,1,1,12.80991736,0.41322314,23.97290323,4.640718563,0,12,Low,1,86.9550002
201,1223,878,345,52,82,26,26,20,224,18542,26603,733,12.74487567,A+,1,4,23.51923077,0.5,21.75224857,5.459821429,30,34,Medium,1,68.25327778
202,1412,1003,409,90,95,38,26,30,468,2000,23818,0,60.88846215,A++,0,1,15.68888889,0.422222222,16.86827195,3.017094017,5,49,Medium,1,51.40353313
203,1231,900,331,73,83,37,9,27,285,23324,22755,0,33.8458307,B++,1,1,16.8630137,0.506849315,18.48497157,4.319298246,10,35,Medium,1,67.24609361
204,1341,1066,275,90,90,28,38,22,315,12259,16652,804,22.93569091,B++,0,0,14.9,0.311111111,12.41759881,4.257142857,0,33,Medium,1,72.15933991
205,3011,2247,764,221,201,37,36,56,514,16349,44547,1204,31.61732626,B++,1,1,13.62443439,0.167420814,14.79475257,5.857976654,0,36,Medium,1,62.02159644
206,2085,1476,609,127,139,40,24,31,712,29039,26110,0,28.47876088,B,1,2,16.41732283,0.31496063,12.52278177,2.928370787,12,45,Medium,1,52.49014146
207,1563,1192,371,73,105,37,38,38,530,2000,31058,937,33.4280364,,1,3,21.4109589,0.506849315,19.87076136,2.949056604,32,37,Medium,1,66.79856148
208,1714,1449,265,126,115,36,38,26,475,9344,34393,685,63.51419514,,1,2,13.6031746,0.285714286,20.06592765,3.608421053,0,40,Medium,1,59.0173894
209,2654,2121,533,185,177,60,29,42,789,6559,58276,1061,6.244436047,B+,1,1,14.34594595,0.324324324,21.95779955,3.363751584,0,19,Low,1,79.2098531
210,1674,1188,486,132,112,21,6,32,386,14286,31151,1004,32.30845813,B++,1,0,12.68181818,0.159090909,18.60872162,4.336787565,0,19,Low,1,93.14572161
211,2970,2525,445,199,198,45,10,56,1028,6157,33851,0,21.95593033,B,0,0,14.92462312,0.226130653,11.3976431,2.889105058,0,35,Medium,1,61.94988511
212,2409,1711,698,129,161,44,18,48,584,17017,40065,1445,27.22940052,,1,2,18.6744186,0.341085271,16.63138232,4.125,32,41,Medium,1,58.60880704
213,1719,1487,232,63,115,29,17,24,513,22419,23546,687,27.29654032,A,1,2,27.28571429,0.46031746,13.69749855,3.350877193,52,57,Medium,0,45.61071273
214,806,683,123,49,54,14,7,16,135,22143,16175,0,52.84264059,,0,2,16.44897959,0.285714286,20.06823821,5.97037037,5,63,High,0,37.04522104
215,3693,3061,632,242,247,63,26,85,901,11938,44085,2215,8.010414431,B,0,1,15.26033058,0.260330579,11.93744923,4.098779134,5,65,High,0,39.15095906
216,2610,1996,614,193,174,81,28,44,606,2000,49364,0,6.378960661,B++,0,3,13.52331606,0.419689119,18.91340996,4.306930693,0,19,Low,1,75.1759453
217,2348,1700,648,130,157,71,19,40,937,17738,29941,469,6.026181107,A+,1,0,18.06153846,0.546153846,12.75170358,2.505869797,27,41,Medium,1,68.55709544
218,647,491,156,45,44,18,36,15,150,15099,15838,129,46.00222462,B,1,2,14.37777778,0.4,24.47913447,4.313333333,0,18,Low,1,86.4056157
219,2431,2185,246,97,163,47,13,42,483,21993,46717,1458,21.34185347,B+,1,1,25.06185567,0.484536082,19.21719457,5.033126294,66,32,Medium,1,73.86378423
220,2398,1842,556,237,160,48,37,36,521,13274,27376,1438,26.61886829,A,0,0,10.11814346,0.202531646,11.41618015,4.60268714,0,40,Medium,1,62.91977497
221,300,218,82,20,20,9,39,5,103,22394,4728,180,12.12239564,A,1,2,15,0.45,15.76,2.912621359,0,3,Low,1,97.45594137
222,1294,984,310,108,87,33,16,21,510,7664,25993,517,13.96714983,B++,1,3,11.98148148,0.305555556,20.08732612,2.537254902,0,8,Low,1,95.39756127
223,2787,2378,409,182,186,85,24,59,680,2000,37591,1114,40.88683026,B++,1,0,15.31318681,0.467032967,13.48797991,4.098529412,4,66,High,0,45.39200993
224,2391,2065,326,108,160,17,13,39,739,21690,41775,1434,45.85791702,A+,0,0,22.13888889,0.157407407,17.47176913,3.235453315,52,48,Medium,1,57.05351082
225,2474,1898,576,166,165,73,34,35,770,20575,59033,1484,55.67471767,A,0,3,14.90361446,0.439759036,23.86135812,3.212987013,0,13,Low,1,82.10592877
226,1720,1225,495,124,115,35,28,38,287,2000,30253,0,70.44913041,B++,0,0,13.87096774,0.282258065,17.58895349,5.993031359,0,28,Low,1,79.56672251
227,3133,2479,654,158,209,49,11,71,1150,2000,65659,0,50.13550505,B++,1,1,19.82911392,0.310126582,20.95722949,2.724347826,51,29,Low,1,69.20648113
228,1043,742,301,81,70,30,25,15,308,16478,19742,417,55.87939141,B++,1,2,12.87654321,0.37037037,18.92809204,3.386363636,0,14,Low,1,84.37853142
229,2640,2172,468,88,176,29,16,57,511,17084,46298,1584,67.14896796,B,1,1,30,0.329545455,17.53712121,5.166340509,88,36,Medium,1,59.93234825
230,1708,1371,337,99,114,37,21,28,326,10280,41058,341,31.3656695,B+,1,0,17.25252525,0.373737374,24.03864169,5.239263804,15,37,Medium,1,61.89756923
231,1561,1236,325,113,105,54,11,29,510,16811,20220,312,64.98375233,B++,0,3,13.81415929,0.477876106,12.95323511,3.060784314,0,33,Medium,1,69.88396912
232,590,486,104,44,40,16,26,14,116,2644,7535,236,33.03560817,B+,1,1,13.40909091,0.363636364,12.77118644,5.086206897,0,38,Medium,1,64.774701
233,496,385,111,30,34,6,5,12,117,19600,8489,297,47.45138187,B,1,1,16.53333333,0.2,17.11491935,4.239316239,4,45,Medium,0,48.31637281
234,1429,1270,159,98,96,47,10,33,569,15418,20647,0,17.45561393,A++,1,1,14.58163265,0.479591837,14.44856543,2.51142355,0,16,Low,1,88.85098413
235,715,524,191,45,48,20,25,11,342,11652,11586,0,12.38181418,,1,2,15.88888889,0.444444444,16.2041958,2.090643275,3,34,Medium,1,64.9327161
236,2246,1876,370,129,150,47,7,33,719,24445,38465,898,29.36920958,B+,0,4,17.41085271,0.364341085,17.12600178,3.123783032,21,36,Medium,1,60.97668966
237,2543,2152,391,186,170,32,36,37,551,2000,32342,1525,46.14413113,B++,1,1,13.67204301,0.172043011,12.71804955,4.615245009,0,45,Medium,1,63.14583182
238,1276,1063,213,60,86,20,25,25,296,14172,20767,510,28.62578804,A,1,2,21.26666667,0.333333333,16.27507837,4.310810811,26,31,Medium,1,69.23385715
239,1703,1304,399,98,114,22,20,38,520,27183,30139,340,36.43246047,B++,1,1,17.37755102,0.224489796,17.69759248,3.275,16,39,Medium,1,60.83859694
240,2376,1746,630,163,159,55,24,40,654,22667,27018,1425,25.66524254,B++,1,2,14.57668712,0.337423313,11.37121212,3.633027523,0,30,Medium,1,72.21039518
241,2899,2200,699,153,194,33,18,45,774,5632,36868,0,49.09937221,B++,1,0,18.94771242,0.215686275,12.71748879,3.745478036,41,68,High,0,32.47062134
242,1152,993,159,46,77,7,32,19,201,14141,22741,691,65.5788365,B,0,0,25.04347826,0.152173913,19.74045139,5.731343284,31,50,Medium,0,45.83181928
243,2407,1748,659,103,161,17,36,60,1147,23654,29039,1444,42.50436944,B+,1,3,23.36893204,0.165048544,12.06439551,2.098517873,58,56,Medium,0,44.93769392
244,2703,2306,397,148,181,63,9,52,576,19248,66181,540,59.45834445,A,1,1,18.26351351,0.425675676,24.48427673,4.692708333,33,39,Medium,1,54.77912444
245,3297,2312,985,264,220,125,16,51,651,15364,73780,659,18.71100414,,1,1,12.48863636,0.473484848,22.37791932,5.064516129,0,17,Low,1,82.82496195
246,1070,922,148,51,72,25,35,16,211,18558,15554,428,68.99969124,A,1,2,20.98039216,0.490196078,14.5364486,5.071090047,21,52,Medium,0,46.03839499
247,1643,1208,435,109,110,20,38,34,299,13959,33253,985,28.4689661,B,1,3,15.0733945,0.183486239,20.23919659,5.494983278,1,44,Medium,1,56.36437049
248,1865,1482,383,119,125,58,34,41,444,19824,29375,0,28.0905594,B++,0,5,15.67226891,0.487394958,15.75067024,4.20045045,6,35,Medium,1,61.09522404
249,1418,1166,252,69,95,12,13,21,296,5380,21620,283,75.65436646,A,0,1,20.55072464,0.173913043,15.24682652,4.790540541,26,56,Medium,0,42.67914495
250,1745,1346,399,122,117,35,35,32,433,5898,31075,1047,34.75662923,B++,1,3,14.30327869,0.286885246,17.80802292,4.030023095,0,28,Low,1,74.15726917
251,2590,1884,706,181,173,81,14,39,1290,19336,38004,1036,9.104953019,A,1,1,14.30939227,0.447513812,14.67335907,2.007751938,0,17,Low,1,85.60639953
252,2089,1642,447,145,140,28,18,41,465,10312,36945,1253,73.83806623,A+,1,2,14.40689655,0.193103448,17.68549545,4.492473118,0,20,Low,1,79.53159969
253,1061,899,162,87,71,43,6,17,256,19549,22915,636,79.1630406,B++,0,2,12.1954023,0.494252874,21.59754948,4.14453125,0,13,Low,1,84.18653988
254,520,449,71,30,35,8,15,12,175,16883,11654,208,21.79434408,A,1,5,17.33333333,0.266666667,22.41153846,2.971428571,5,31,Medium,1,74.62846408
255,720,625,95,50,48,13,31,17,331,18557,10723,0,45.84731533,A++,0,2,14.4,0.26,14.89305556,2.175226586,0,37,Medium,1,63.34318524
256,1224,927,297,63,82,18,10,21,256,10900,19461,0,67.23659485,B+,1,1,19.42857143,0.285714286,15.8995098,4.78125,19,42,Medium,1,64.57075906
257,1402,1043,359,77,94,41,34,22,569,8405,29470,0,15.58992977,B+,1,3,18.20779221,0.532467532,21.01997147,2.46397188,17,29,Low,1,73.43780149
258,2863,2043,820,213,191,60,17,48,1103,24901,42101,572,23.13786466,B++,0,4,13.44131455,0.281690141,14.70520433,2.595648232,0,34,Medium,1,70.00757159
259,2679,1978,701,80,179,24,11,51,734,2000,47577,1607,56.75351663,A,1,2,33.4875,0.3,17.75923852,3.64986376,99,41,Medium,1,57.67981119
260,844,642,202,55,57,28,12,12,169,23027,10487,506,11.07153021,B,0,2,15.34545455,0.509090909,12.42535545,4.99408284,2,58,Medium,0,42.00355061
261,1642,1340,302,92,110,25,35,35,699,15882,28715,328,36.78275899,A,0,2,17.84782609,0.27173913,17.48781973,2.3490701,18,38,Medium,1,66.24805994
262,2423,1861,562,185,162,59,32,47,420,26147,55067,1453,8.080112959,B+,1,0,13.0972973,0.318918919,22.72678498,5.769047619,0,12,Low,1,87.20629137
263,1244,1015,229,129,83,44,8,26,283,9573,24787,0,61.14565314,B++,1,4,9.643410853,0.341085271,19.92524116,4.395759717,0,18,Low,1,86.74761459
264,887,700,187,71,60,14,6,22,150,21021,11610,177,15.37761507,B+,0,4,12.49295775,0.197183099,13.08906426,5.913333333,0,39,Medium,1,63.01096319
265,1642,1318,324,73,110,14,16,28,593,14909,37161,985,69.09105449,A,0,0,22.49315068,0.191780822,22.63154689,2.768971332,37,39,Medium,1,63.14093124
266,1548,1134,414,70,104,30,11,26,543,14256,27910,619,57.8251487,,0,1,22.11428571,0.428571429,18.02971576,2.850828729,34,37,Medium,1,58.26092622
267,2344,1684,660,207,157,39,21,36,1051,16053,51282,468,17.46914978,A,1,5,11.3236715,0.188405797,21.87798635,2.230256898,0,13,Low,1,94.54023796
268,1575,1269,306,170,105,48,33,34,574,13984,28018,315,69.20008062,B+,0,1,9.264705882,0.282352941,17.78920635,2.743902439,0,10,Low,1,88.77167362
269,2575,1950,625,204,172,100,6,39,1171,19090,37955,1030,60.54976858,B++,1,3,12.62254902,0.490196078,14.73980583,2.198975235,0,11,Low,1,85.85057724
270,1360,1005,355,105,91,36,25,32,549,14367,29282,0,23.81677374,A+,1,3,12.95238095,0.342857143,21.53088235,2.47723133,0,0,Low,1,106.0583424
271,406,356,50,23,28,12,23,7,129,3707,9349,0,26.3904352,B+,1,2,17.65217391,0.52173913,23.0270936,3.147286822,5,44,Medium,1,54.89243369
272,1779,1570,209,98,119,38,17,37,328,20605,32370,1067,72.96751396,B+,1,2,18.15306122,0.387755102,18.19561551,5.423780488,21,43,Medium,1,62.33359415
273,1510,1161,349,89,101,32,14,24,462,18291,19447,604,20.13462112,,0,2,16.96629213,0.359550562,12.87880795,3.268398268,12,67,High,0,41.09912302
274,2306,1632,674,102,154,28,39,51,813,12679,39267,0,78.93527446,B,0,1,22.60784314,0.274509804,17.02818734,2.836408364,52,36,Medium,1,56.43862204
275,990,700,290,23,66,9,39,22,360,16131,19124,396,75.60007946,B+,1,2,43.04347826,0.391304348,19.31717172,2.75,43,28,Low,1,75.85125224
276,2384,1699,685,191,159,58,39,48,521,24697,33951,953,53.028556,B,0,2,12.48167539,0.303664921,14.24119128,4.575815739,0,31,Medium,1,67.51178713
277,4113,2988,1125,218,275,113,17,84,883,7016,55343,0,34.99872637,A++,1,1,18.86697248,0.518348624,13.4556285,4.657984145,57,68,High,0,37.00010858
278,3327,2602,725,184,222,64,28,54,1544,16232,33636,1330,43.58672017,B,1,3,18.08152174,0.347826087,10.11000902,2.154792746,38,44,Medium,1,55.2467964
279,2090,1661,429,167,140,82,8,39,985,23637,52149,1254,70.83120536,A,0,1,12.51497006,0.491017964,24.95167464,2.121827411,0,3,Low,1,99.39913518
280,1558,1357,201,56,104,15,15,35,304,2657,20082,934,10.64760752,A,0,0,27.82142857,0.267857143,12.88960205,5.125,48,75,High,0,15.0992477
281,1348,957,391,53,90,15,9,24,230,12352,27747,269,18.82260477,A++,1,1,25.43396226,0.283018868,20.58382789,5.860869565,37,52,Medium,0,44.41978282
282,1425,1220,205,93,95,14,20,21,344,2000,30535,285,73.16490547,B,1,1,15.32258065,0.150537634,21.42807018,4.14244186,2,51,Medium,1,53.86387198
283,1906,1434,472,63,128,33,25,31,360,12461,42608,762,11.19291185,A+,1,1,30.25396825,0.523809524,22.35466946,5.294444444,65,33,Medium,1,65.70959645
284,1656,1348,308,122,111,62,38,25,700,12436,16713,662,45.06047721,B+,0,3,13.57377049,0.508196721,10.0923913,2.365714286,0,23,Low,1,76.61805182
285,1667,1201,466,96,112,40,33,25,811,12873,20003,0,31.02192128,B++,0,3,17.36458333,0.416666667,11.99940012,2.055487053,16,46,Medium,1,57.49344407
286,1822,1370,452,74,122,11,20,32,310,23602,35937,728,70.43899639,A,1,3,24.62162162,0.148648649,19.72392975,5.877419355,48,45,Medium,1,57.68580251
287,386,325,61,27,26,9,34,6,117,7233,6835,231,29.07477842,B++,1,2,14.2962963,0.333333333,17.70725389,3.299145299,0,17,Low,1,80.38134349
288,577,460,117,28,39,7,39,11,158,31745,7433,115,63.97487415,B++,1,3,20.60714286,0.25,12.88214905,3.651898734,11,60,High,0,41.65099337
289,1795,1356,439,167,120,79,37,36,381,7819,29188,718,10.44991907,A+,1,2,10.74850299,0.473053892,16.26072423,4.711286089,0,15,Low,1,81.03738276
290,1418,1192,226,62,95,14,39,27,243,9959,21979,850,58.74547242,A,1,1,22.87096774,0.225806452,15.5,5.835390947,33,55,Medium,0,39.53256633
291,2248,1678,570,123,150,27,9,42,412,20668,51689,1348,38.474477,B+,1,3,18.27642276,0.219512195,22.9933274,5.45631068,27,46,Medium,1,61.78440918
292,1619,1241,378,60,108,22,27,28,397,2000,37779,0,14.34600393,B+,1,2,26.98333333,0.366666667,23.33477455,4.078085642,48,42,Medium,1,51.83113579
293,1651,1256,395,68,111,34,6,31,412,22304,32072,0,53.48055314,B++,1,0,24.27941176,0.5,19.42580254,4.007281553,43,32,Medium,1,69.11635418
294,300,242,58,17,20,3,10,4,124,2000,6112,120,73.29987465,B++,1,3,17.64705882,0.176470588,20.37333333,2.419354839,3,49,Medium,0,49.55386161
295,478,420,58,29,32,13,22,8,111,7130,11731,286,25.63241612,B+,1,2,16.48275862,0.448275862,24.541841,4.306306306,3,46,Medium,1,58.71394257
296,2238,1856,382,189,150,38,36,32,595,14078,44206,447,9.817893189,B++,0,4,11.84126984,0.201058201,19.75245755,3.761344538,0,21,Low,1,82.37364273
297,1656,1271,385,139,111,62,6,33,491,19244,33936,662,54.16324789,A++,1,4,11.91366906,0.446043165,20.49275362,3.372708758,0,12,Low,1,90.64653106
298,1380,1197,183,57,92,28,11,24,573,13299,18833,0,44.52876174,B++,1,3,24.21052632,0.49122807,13.64710145,2.408376963,35,48,Medium,1,54.87160247
299,1685,1313,372,114,113,22,23,24,537,6477,21977,674,25.56596668,A++,0,4,14.78070175,0.192982456,13.04272997,3.137802607,0,48,Medium,1,50.28517417
300,2144,1868,276,114,143,61,8,47,408,29937,41647,428,10.3093577,B+,0,3,18.80701754,0.535087719,19.42490672,5.254901961,29,41,Medium,1,58.76074243
301,1495,1056,439,116,100,27,21,36,726,20522,28881,299,61.92326239,B++,0,1,12.88793103,0.232758621,19.31839465,2.05922865,0,11,Low,1,86.70680682
302,2571,2187,384,243,172,66,39,49,811,7329,42986,1028,67.4775698,B++,1,3,10.58024691,0.271604938,16.71956437,3.170160296,0,23,Low,1,70.37406348
303,2289,1852,437,115,153,41,33,54,684,19677,38995,915,12.84953303,B++,0,1,19.90434783,0.356521739,17.0358235,3.346491228,38,34,Medium,1,68.70822844
304,3011,2431,580,137,201,57,14,51,1396,22780,60942,1204,15.54439386,B++,1,1,21.97810219,0.416058394,20.23978745,2.156876791,64,24,Low,1,85.72296997
305,1489,1109,380,76,100,37,22,27,518,9122,33140,893,28.27781668,B+,0,3,19.59210526,0.486842105,22.25654802,2.874517375,24,35,Medium,1,64.71304648
306,2169,1792,377,136,145,59,5,35,619,6955,30056,1301,72.36098336,,0,2,15.94852941,0.433823529,13.85707699,3.504038772,9,77,High,0,27.09401888
307,1942,1428,514,124,130,52,31,45,429,9001,26317,0,78.30786382,,1,1,15.66129032,0.419354839,13.55149331,4.526806527,6,75,High,0,22.07772354
308,1125,864,261,70,75,37,10,21,189,10468,21875,0,15.77160336,B+,0,2,16.07142857,0.528571429,19.44444444,5.952380952,5,40,Medium,1,56.33736158
309,1774,1458,316,118,119,23,6,36,390,28211,33233,1064,37.40504638,B,1,4,15.03389831,0.194915254,18.73337091,4.548717949,1,42,Medium,1,54.65098321
310,1011,810,201,86,68,18,35,15,278,10490,24664,404,75.91211454,B+,1,1,11.75581395,0.209302326,24.39564787,3.636690647,0,21,Low,1,83.16399502
311,2562,1867,695,155,171,84,17,56,681,19756,40334,0,67.24546949,B++,1,3,16.52903226,0.541935484,15.7431694,3.762114537,16,36,Medium,1,57.89839655
312,300,243,57,10,20,5,30,5,69,3858,6603,120,21.32936741,A,0,3,30,0.5,22.01,4.347826087,10,45,Medium,1,54.49068245
313,2640,1926,714,172,176,38,21,63,487,21093,38374,528,58.28163613,B++,1,0,15.34883721,0.220930233,14.53560606,5.420944559,4,66,High,0,25.84332445
